timestamp,shop_id,sku_id,product_category,orders_created,orders_cancelled_pre_ship,orders_shipped,orders_delivered,orders_returned,stock_on_hand,incoming_stock,stockout_flag,price,promotion_flag,product_views,affiliate_orders,active_affiliates,content_view_velocity,operation_mode,constraint_profile,split
2026-07-10 09:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,3,3,1,294,0,0,38000.0,0,139.0,0.0,4.0,91.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 10:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,4,2,0,291,0,0,38000.0,0,81.0,0.0,3.0,60.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 11:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,3,5,0,288,0,0,38000.0,0,285.0,1.0,3.0,64.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 12:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,1,3,2,0,282,0,0,38000.0,0,68.0,1.0,2.0,45.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 13:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,6,4,0,280,0,0,38000.0,0,93.0,0.0,2.0,130.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 14:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,1,1,0,277,0,0,38000.0,0,111.0,1.0,2.0,135.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 15:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,3,1,0,273,0,0,38000.0,0,46.0,0.0,3.0,58.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 16:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,8,1,4,2,0,271,0,0,38000.0,0,325.0,2.0,0.0,46.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 17:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,2,3,0,263,0,0,38000.0,0,155.0,1.0,2.0,54.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 18:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,7,20,1,260,0,0,38000.0,0,131.0,0.0,4.0,60.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 19:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,3,3,0,256,0,0,38000.0,0,66.0,1.0,2.0,53.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 20:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,16,1,4,4,0,254,0,0,38000.0,0,505.0,6.0,2.0,155.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 21:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,2,2,0,238,0,0,38000.0,0,215.0,2.0,0.0,46.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 22:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,15,2,1,232,0,0,38000.0,0,87.0,1.0,0.0,79.0,PRODUCTION,FOOD_DEMO,train
2026-07-10 23:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,6,0,0,230,0,0,38000.0,0,294.0,4.0,1.0,76.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 00:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,2,0,0,224,0,0,38000.0,0,155.0,0.0,1.0,85.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 01:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,6,1,0,221,0,0,38000.0,0,7.0,0.0,1.0,41.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 02:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,3,1,0,221,0,0,38000.0,0,157.0,1.0,0.0,29.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 03:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,0,0,218,0,0,38000.0,0,8.0,0.0,1.0,81.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 04:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,3,0,0,218,0,0,38000.0,0,3.0,0.0,4.0,81.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 05:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,0,0,0,218,0,0,38000.0,0,48.0,0.0,0.0,77.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 06:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,3,0,217,0,0,38000.0,0,5.0,0.0,2.0,64.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 07:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,1,3,1,217,0,0,38000.0,0,253.0,1.0,0.0,61.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 08:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,0,3,0,213,0,0,38000.0,0,49.0,0.0,0.0,25.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 09:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,4,3,0,212,0,0,38000.0,0,145.0,1.0,2.0,27.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 10:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,1,3,0,209,0,0,38000.0,0,121.0,2.0,2.0,37.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 11:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,3,5,0,205,0,0,38000.0,0,161.0,2.0,2.0,42.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 12:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,8,0,4,1,1,201,0,0,38000.0,0,377.0,3.0,4.0,75.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 13:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,4,3,0,193,0,0,38000.0,0,45.0,0.0,3.0,75.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 14:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,8,4,0,292,100,0,38000.0,0,2.0,0.0,2.0,75.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 15:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,1,1,0,292,0,0,38000.0,0,102.0,0.0,3.0,55.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 16:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,0,7,1,286,0,0,38000.0,0,329.0,0.0,1.0,99.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 17:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,6,2,0,280,0,0,38000.0,0,119.0,1.0,4.0,78.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 18:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,6,4,1,277,0,0,38000.0,0,94.0,0.0,1.0,40.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 19:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,9,2,3,2,0,276,0,0,38000.0,0,184.0,1.0,5.0,60.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 20:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,1,15,1,267,0,0,38000.0,0,199.0,1.0,3.0,67.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 21:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,7,6,0,261,0,0,38000.0,0,276.0,1.0,2.0,82.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 22:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,6,2,0,255,0,0,38000.0,0,204.0,1.0,0.0,22.0,PRODUCTION,FOOD_DEMO,train
2026-07-11 23:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,1,6,6,0,251,0,0,38000.0,0,217.0,1.0,1.0,39.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 00:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,4,2,0,245,0,0,38000.0,0,5.0,0.0,1.0,52.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 01:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,5,0,0,245,0,0,38000.0,0,2.0,0.0,2.0,71.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 02:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,3,0,245,0,0,38000.0,0,5.0,0.0,2.0,65.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 03:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,0,0,0,245,0,0,38000.0,0,36.0,0.0,2.0,85.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 04:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,0,0,0,244,0,0,38000.0,0,49.0,0.0,1.0,77.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 05:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,1,1,0,243,0,0,38000.0,0,3.0,0.0,1.0,35.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 06:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,5,0,1,0,0,243,0,0,38000.0,0,263.0,1.0,2.0,84.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 07:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,0,4,0,238,0,0,38000.0,0,45.0,0.0,1.0,43.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 08:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,5,1,0,236,0,0,38000.0,0,60.0,2.0,1.0,43.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 09:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,1,2,3,1,234,0,0,38000.0,0,62.0,0.0,1.0,49.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 10:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,2,2,4,0,232,0,0,38000.0,0,253.0,2.0,1.0,61.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 11:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,1,4,2,226,0,0,38000.0,0,74.0,1.0,1.0,66.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 12:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,5,0,4,8,0,224,0,0,38000.0,0,264.0,2.0,0.0,68.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 13:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,7,1,2,1,0,219,0,0,38000.0,0,291.0,1.0,2.0,122.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 14:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,5,0,0,212,0,0,38000.0,0,114.0,0.0,2.0,67.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 15:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,6,5,0,209,0,0,38000.0,0,35.0,1.0,1.0,55.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 16:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,5,0,3,6,0,208,0,0,38000.0,0,270.0,3.0,1.0,92.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 17:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,1,3,0,203,0,0,38000.0,0,10.0,0.0,1.0,67.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 18:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,9,2,5,1,2,203,0,0,38000.0,0,680.0,2.0,1.0,56.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 19:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,7,0,0,5,1,194,0,0,38000.0,0,309.0,2.0,0.0,112.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 20:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,7,5,0,187,0,0,38000.0,0,136.0,0.0,1.0,58.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 21:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,7,6,0,183,0,0,38000.0,0,102.0,0.0,2.0,79.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 22:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,4,4,0,180,0,0,38000.0,0,142.0,0.0,2.0,55.0,PRODUCTION,FOOD_DEMO,train
2026-07-12 23:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,3,4,0,176,0,0,38000.0,0,9.0,0.0,3.0,80.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 00:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,4,0,0,176,0,0,38000.0,0,5.0,0.0,1.0,112.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 01:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,0,0,176,0,0,38000.0,0,6.0,0.0,2.0,59.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 02:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,0,0,176,0,0,38000.0,0,4.0,0.0,3.0,35.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 03:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,0,1,0,176,0,0,38000.0,0,65.0,1.0,3.0,48.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 04:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,0,1,0,175,0,0,38000.0,0,65.0,0.0,0.0,91.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 05:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,1,0,0,173,0,0,38000.0,0,77.0,0.0,2.0,51.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 06:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,2,5,0,171,0,0,38000.0,0,99.0,0.0,2.0,74.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 07:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,2,2,0,169,0,0,38000.0,0,3.0,0.0,2.0,50.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 08:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,2,2,0,169,0,0,38000.0,0,58.0,0.0,0.0,49.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 09:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,0,1,0,168,0,0,38000.0,0,338.0,1.0,1.0,78.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 10:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,1,4,1,162,0,0,38000.0,0,48.0,0.0,1.0,63.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 11:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,0,6,2,0,161,0,0,38000.0,0,217.0,2.0,3.0,25.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 12:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,8,0,1,5,0,155,0,0,38000.0,0,345.0,2.0,2.0,101.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 13:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,6,5,0,147,0,0,38000.0,0,78.0,0.0,1.0,45.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 14:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,8,2,0,301,156,0,38000.0,0,3.0,0.0,4.0,30.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 15:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,7,1,2,1,0,301,0,0,38000.0,0,354.0,3.0,2.0,79.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 16:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,0,5,0,294,0,0,38000.0,0,186.0,1.0,1.0,65.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 17:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,6,0,0,290,0,0,38000.0,0,41.0,0.0,2.0,38.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 18:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,8,1,4,6,0,289,0,0,38000.0,0,155.0,4.0,1.0,100.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 19:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,10,0,1,7,0,281,0,0,38000.0,0,346.0,3.0,0.0,64.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 20:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,11,1,7,4,0,271,0,0,38000.0,0,453.0,3.0,1.0,107.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 21:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,7,2,10,3,0,260,0,0,38000.0,0,268.0,1.0,5.0,96.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 22:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,14,2,10,4,0,253,0,0,38000.0,0,447.0,2.0,3.0,56.0,PRODUCTION,FOOD_DEMO,train
2026-07-13 23:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,5,0,0,239,0,0,38000.0,0,63.0,0.0,1.0,94.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 00:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,12,0,0,237,0,0,38000.0,0,8.0,0.0,1.0,38.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 01:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,2,0,0,237,0,0,38000.0,0,73.0,1.0,1.0,63.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 02:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,0,0,236,0,0,38000.0,0,6.0,0.0,5.0,87.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 03:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,1,0,0,236,0,0,38000.0,0,58.0,0.0,0.0,66.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 04:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,2,0,235,0,0,38000.0,0,3.0,0.0,1.0,81.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 05:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,1,2,0,235,0,0,38000.0,0,48.0,0.0,1.0,64.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 06:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,2,0,234,0,0,38000.0,0,4.0,0.0,1.0,59.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 07:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,2,1,0,0,234,0,0,38000.0,0,167.0,1.0,0.0,38.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 08:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,0,1,0,228,0,0,38000.0,0,68.0,0.0,1.0,59.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 09:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,1,4,6,0,226,0,0,38000.0,0,220.0,1.0,0.0,49.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 10:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,2,1,0,220,0,0,38000.0,0,94.0,1.0,2.0,43.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 11:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,9,0,5,6,0,217,0,0,38000.0,0,313.0,2.0,1.0,82.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 12:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,3,8,1,208,0,0,38000.0,0,170.0,2.0,3.0,130.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 13:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,5,1,9,1,0,205,0,0,38000.0,0,123.0,2.0,0.0,43.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 14:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,3,0,0,200,0,0,38000.0,0,48.0,1.0,1.0,35.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 15:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,4,6,1,199,0,0,38000.0,0,40.0,1.0,2.0,61.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 16:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,5,0,1,4,1,198,0,0,38000.0,0,177.0,3.0,3.0,54.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 17:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,8,1,1,1,0,193,0,0,38000.0,0,208.0,5.0,2.0,71.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 18:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,5,7,0,185,0,0,38000.0,0,183.0,1.0,0.0,63.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 19:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,6,1,7,10,0,181,0,0,38000.0,0,199.0,1.0,1.0,80.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 20:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,5,0,4,9,0,175,0,0,38000.0,0,173.0,0.0,4.0,53.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 21:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,5,5,1,170,0,0,38000.0,0,189.0,1.0,1.0,54.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 22:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,1,5,10,1,166,0,0,38000.0,0,39.0,1.0,0.0,98.0,PRODUCTION,FOOD_DEMO,train
2026-07-14 23:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,4,1,0,164,0,0,38000.0,0,7.0,0.0,1.0,63.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 00:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,1,0,0,164,0,0,38000.0,0,4.0,0.0,1.0,71.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 01:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,1,0,164,0,0,38000.0,0,8.0,0.0,2.0,67.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 02:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,0,0,164,0,0,38000.0,0,6.0,0.0,1.0,65.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 03:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,1,0,164,0,0,38000.0,0,5.0,0.0,2.0,71.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 04:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,0,0,164,0,0,38000.0,0,5.0,0.0,0.0,74.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 05:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,0,1,0,164,0,0,38000.0,0,4.0,0.0,1.0,54.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 06:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,0,0,0,164,0,0,38000.0,0,94.0,0.0,2.0,27.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 07:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,0,4,0,162,0,0,38000.0,0,53.0,1.0,0.0,93.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 08:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,2,2,0,161,0,0,38000.0,0,40.0,1.0,0.0,26.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 09:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,1,5,0,160,0,0,38000.0,0,22.0,0.0,3.0,71.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 10:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,12,1,1,3,0,159,0,0,38000.0,0,963.0,3.0,3.0,37.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 11:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,7,1,1,9,0,147,0,0,38000.0,0,338.0,1.0,1.0,17.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 12:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,1,11,3,1,140,0,0,38000.0,0,81.0,0.0,1.0,36.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 13:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,7,0,6,4,0,138,0,0,38000.0,0,158.0,1.0,1.0,110.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 14:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,1,1,0,334,203,0,38000.0,0,117.0,1.0,0.0,71.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 15:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,1,7,1,0,332,0,0,38000.0,0,250.0,1.0,4.0,47.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 16:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,2,5,1,328,0,0,38000.0,0,106.0,0.0,7.0,93.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 17:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,3,7,0,325,0,0,38000.0,0,153.0,1.0,1.0,32.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 18:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,7,0,3,4,2,322,0,0,38000.0,0,361.0,2.0,1.0,69.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 19:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,3,0,3,5,0,315,0,0,38000.0,0,128.0,0.0,1.0,61.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 20:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,7,5,0,312,0,0,38000.0,0,69.0,2.0,2.0,95.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 21:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,3,4,1,310,0,0,38000.0,0,2.0,0.0,1.0,106.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 22:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,4,0,2,1,0,310,0,0,38000.0,0,141.0,0.0,3.0,62.0,PRODUCTION,FOOD_DEMO,train
2026-07-15 23:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,1,0,0,0,0,306,0,0,38000.0,0,28.0,1.0,1.0,70.0,PRODUCTION,FOOD_DEMO,train
2026-07-16 00:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,2,0,4,0,0,305,0,0,38000.0,0,122.0,0.0,0.0,84.0,PRODUCTION,FOOD_DEMO,train
2026-07-16 01:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,1,0,0,303,0,0,38000.0,0,9.0,0.0,2.0,33.0,PRODUCTION,FOOD_DEMO,train
2026-07-16 02:00:00+07:00,SHOP-DEMO-01,SKU-001,packaged_food,0,0,2,0,0,303,0,0,38000.0,0,5.0,0.0,1.0,42.0,PRODUCTION,FOOD_DEMO,train
