timestamp,sku_id,fulfillment_demand,target_demand_24h,target_censored_24h,target_demand_48h,target_censored_48h,target_demand_72h,target_censored_72h,split
2026-08-29 17:00:00+07:00,SKU-001,0.0,19.0,1,146.0,1,172.0,1,val
2026-08-29 18:00:00+07:00,SKU-001,0.0,28.0,1,154.0,1,176.0,1,val
2026-08-29 19:00:00+07:00,SKU-001,0.0,42.0,1,158.0,1,184.0,1,val
2026-08-29 20:00:00+07:00,SKU-001,0.0,47.0,1,158.0,1,201.0,1,val
2026-08-29 21:00:00+07:00,SKU-001,0.0,49.0,1,158.0,1,208.0,1,val
2026-08-29 22:00:00+07:00,SKU-001,0.0,58.0,1,158.0,1,212.0,1,val
2026-08-29 23:00:00+07:00,SKU-001,0.0,65.0,1,158.0,1,212.0,1,val
2026-08-30 00:00:00+07:00,SKU-001,0.0,65.0,1,158.0,1,212.0,1,val
2026-08-30 01:00:00+07:00,SKU-001,0.0,66.0,1,158.0,1,212.0,1,val
2026-08-30 02:00:00+07:00,SKU-001,0.0,67.0,1,158.0,1,213.0,1,val
2026-08-30 03:00:00+07:00,SKU-001,0.0,68.0,1,158.0,1,213.0,1,val
2026-08-30 04:00:00+07:00,SKU-001,0.0,68.0,1,158.0,1,213.0,1,val
2026-08-30 05:00:00+07:00,SKU-001,0.0,68.0,1,158.0,1,215.0,1,val
2026-08-30 06:00:00+07:00,SKU-001,0.0,71.0,1,158.0,1,216.0,1,val
2026-08-30 07:00:00+07:00,SKU-001,0.0,74.0,1,158.0,1,221.0,1,val
2026-08-30 08:00:00+07:00,SKU-001,0.0,83.0,1,158.0,1,231.0,1,val
2026-08-30 09:00:00+07:00,SKU-001,0.0,89.0,1,158.0,1,242.0,1,val
2026-08-30 10:00:00+07:00,SKU-001,0.0,95.0,1,158.0,1,248.0,1,val
2026-08-30 11:00:00+07:00,SKU-001,0.0,104.0,1,158.0,1,254.0,1,val
2026-08-30 12:00:00+07:00,SKU-001,0.0,108.0,1,158.0,1,256.0,1,val
2026-08-30 13:00:00+07:00,SKU-001,0.0,116.0,0,158.0,1,264.0,1,val
2026-08-30 14:00:00+07:00,SKU-001,3.0,128.0,0,160.0,1,272.0,1,val
2026-08-30 15:00:00+07:00,SKU-001,3.0,127.0,0,159.0,1,280.0,1,val
2026-08-30 16:00:00+07:00,SKU-001,4.0,127.0,0,157.0,1,282.0,1,val
2026-08-30 17:00:00+07:00,SKU-001,9.0,127.0,0,153.0,1,281.0,1,val
2026-08-30 18:00:00+07:00,SKU-001,9.0,126.0,0,148.0,1,281.0,1,val
2026-08-30 19:00:00+07:00,SKU-001,14.0,116.0,1,142.0,1,281.0,1,val
2026-08-30 20:00:00+07:00,SKU-001,5.0,111.0,1,154.0,1,279.0,1,val
2026-08-30 21:00:00+07:00,SKU-001,2.0,109.0,1,159.0,1,277.0,1,val
2026-08-30 22:00:00+07:00,SKU-001,9.0,100.0,1,154.0,1,268.0,1,val
2026-08-30 23:00:00+07:00,SKU-001,7.0,93.0,1,147.0,1,261.0,1,val
2026-08-31 00:00:00+07:00,SKU-001,0.0,93.0,1,147.0,1,261.0,1,val
2026-08-31 01:00:00+07:00,SKU-001,1.0,92.0,1,146.0,1,260.0,1,val
2026-08-31 02:00:00+07:00,SKU-001,1.0,91.0,1,146.0,1,259.0,1,val
2026-08-31 03:00:00+07:00,SKU-001,1.0,90.0,1,145.0,1,258.0,1,val
2026-08-31 04:00:00+07:00,SKU-001,0.0,90.0,1,145.0,1,258.0,1,val
2026-08-31 05:00:00+07:00,SKU-001,0.0,90.0,1,147.0,1,258.0,1,val
2026-08-31 06:00:00+07:00,SKU-001,3.0,87.0,1,145.0,1,255.0,1,val
2026-08-31 07:00:00+07:00,SKU-001,3.0,84.0,1,147.0,1,252.0,1,val
2026-08-31 08:00:00+07:00,SKU-001,9.0,75.0,1,148.0,1,243.0,1,val
2026-08-31 09:00:00+07:00,SKU-001,6.0,69.0,1,153.0,1,237.0,1,val
2026-08-31 10:00:00+07:00,SKU-001,6.0,63.0,1,153.0,1,231.0,1,val
2026-08-31 11:00:00+07:00,SKU-001,9.0,54.0,1,150.0,1,222.0,1,val
2026-08-31 12:00:00+07:00,SKU-001,4.0,50.0,1,148.0,1,218.0,1,val
2026-08-31 13:00:00+07:00,SKU-001,8.0,42.0,1,148.0,1,210.0,1,val
2026-08-31 14:00:00+07:00,SKU-001,15.0,32.0,1,144.0,1,198.0,1,val
2026-08-31 15:00:00+07:00,SKU-001,2.0,32.0,1,153.0,1,201.0,1,val
2026-08-31 16:00:00+07:00,SKU-001,4.0,30.0,1,155.0,1,212.0,1,val
2026-08-31 17:00:00+07:00,SKU-001,9.0,26.0,1,154.0,1,212.0,1,val
2026-08-31 18:00:00+07:00,SKU-001,8.0,22.0,1,155.0,1,209.0,1,val
2026-08-31 19:00:00+07:00,SKU-001,4.0,26.0,1,165.0,1,219.0,1,val
2026-08-31 20:00:00+07:00,SKU-001,0.0,43.0,1,168.0,1,237.0,1,val
2026-08-31 21:00:00+07:00,SKU-001,0.0,50.0,1,168.0,1,249.0,1,val
2026-08-31 22:00:00+07:00,SKU-001,0.0,54.0,1,168.0,1,253.0,1,val
2026-08-31 23:00:00+07:00,SKU-001,0.0,54.0,1,168.0,1,254.0,1,val
2026-09-01 00:00:00+07:00,SKU-001,0.0,54.0,1,168.0,1,256.0,1,val
2026-09-01 01:00:00+07:00,SKU-001,0.0,54.0,1,168.0,1,257.0,1,val
2026-09-01 02:00:00+07:00,SKU-001,0.0,55.0,1,168.0,1,258.0,1,val
2026-09-01 03:00:00+07:00,SKU-001,0.0,55.0,1,168.0,1,259.0,1,val
2026-09-01 04:00:00+07:00,SKU-001,0.0,55.0,1,168.0,1,259.0,1,val
2026-09-01 05:00:00+07:00,SKU-001,0.0,57.0,1,168.0,1,259.0,1,val
2026-09-01 06:00:00+07:00,SKU-001,0.0,58.0,1,168.0,1,259.0,1,val
2026-09-01 07:00:00+07:00,SKU-001,0.0,63.0,1,168.0,1,261.0,1,val
2026-09-01 08:00:00+07:00,SKU-001,0.0,73.0,1,168.0,1,264.0,1,val
2026-09-01 09:00:00+07:00,SKU-001,0.0,84.0,1,168.0,1,269.0,1,val
2026-09-01 10:00:00+07:00,SKU-001,0.0,90.0,1,168.0,1,278.0,1,val
2026-09-01 11:00:00+07:00,SKU-001,0.0,96.0,1,168.0,1,280.0,1,val
2026-09-01 12:00:00+07:00,SKU-001,0.0,98.0,1,168.0,1,289.0,1,val
2026-09-01 13:00:00+07:00,SKU-001,0.0,106.0,0,168.0,1,294.0,1,val
2026-09-01 14:00:00+07:00,SKU-001,5.0,112.0,0,166.0,1,291.0,1,val
2026-09-01 15:00:00+07:00,SKU-001,2.0,121.0,0,169.0,1,297.0,1,val
2026-09-01 16:00:00+07:00,SKU-001,2.0,125.0,0,182.0,1,298.0,1,val
2026-09-01 17:00:00+07:00,SKU-001,5.0,128.0,0,186.0,1,295.0,1,val
2026-09-01 18:00:00+07:00,SKU-001,4.0,133.0,0,187.0,1,296.0,1,val
2026-09-01 19:00:00+07:00,SKU-001,8.0,139.0,0,193.0,1,298.0,1,val
2026-09-01 20:00:00+07:00,SKU-001,17.0,125.0,1,194.0,1,285.0,1,val
2026-09-01 21:00:00+07:00,SKU-001,7.0,118.0,1,199.0,1,284.0,1,val
2026-09-01 22:00:00+07:00,SKU-001,4.0,114.0,1,199.0,1,280.0,1,val
2026-09-01 23:00:00+07:00,SKU-001,0.0,114.0,1,200.0,1,282.0,1,val
2026-09-02 00:00:00+07:00,SKU-001,0.0,114.0,1,202.0,1,283.0,1,val
2026-09-02 01:00:00+07:00,SKU-001,0.0,114.0,1,203.0,1,284.0,1,val
2026-09-02 02:00:00+07:00,SKU-001,1.0,113.0,1,203.0,1,283.0,1,val
2026-09-02 03:00:00+07:00,SKU-001,0.0,113.0,1,204.0,1,284.0,1,val
2026-09-02 04:00:00+07:00,SKU-001,0.0,113.0,1,204.0,1,284.0,1,val
2026-09-02 05:00:00+07:00,SKU-001,2.0,111.0,1,202.0,1,283.0,1,val
2026-09-02 06:00:00+07:00,SKU-001,1.0,110.0,1,201.0,1,284.0,1,val
2026-09-02 07:00:00+07:00,SKU-001,5.0,105.0,1,198.0,1,284.0,1,val
2026-09-02 08:00:00+07:00,SKU-001,10.0,95.0,1,191.0,1,278.0,1,val
2026-09-02 09:00:00+07:00,SKU-001,11.0,84.0,1,185.0,1,274.0,1,val
2026-09-02 10:00:00+07:00,SKU-001,6.0,78.0,1,188.0,1,269.0,1,val
2026-09-02 11:00:00+07:00,SKU-001,6.0,72.0,1,184.0,1,263.0,1,val
2026-09-02 12:00:00+07:00,SKU-001,2.0,70.0,1,191.0,1,261.0,1,val
2026-09-02 13:00:00+07:00,SKU-001,8.0,62.0,1,188.0,1,253.0,1,val
2026-09-02 14:00:00+07:00,SKU-001,11.0,54.0,1,179.0,1,255.0,1,val
2026-09-02 15:00:00+07:00,SKU-001,11.0,48.0,1,176.0,1,253.0,1,val
2026-09-02 16:00:00+07:00,SKU-001,6.0,57.0,1,173.0,1,252.0,1,val
2026-09-02 17:00:00+07:00,SKU-001,8.0,58.0,1,167.0,1,249.0,1,val
2026-09-02 18:00:00+07:00,SKU-001,9.0,54.0,1,163.0,1,246.0,1,val
2026-09-02 19:00:00+07:00,SKU-001,14.0,54.0,1,159.0,1,243.0,1,val
2026-09-02 20:00:00+07:00,SKU-001,3.0,69.0,1,160.0,1,252.0,1,val
2026-09-02 21:00:00+07:00,SKU-001,0.0,81.0,1,166.0,1,262.0,1,val
2026-09-02 22:00:00+07:00,SKU-001,0.0,85.0,1,166.0,1,269.0,1,val
2026-09-02 23:00:00+07:00,SKU-001,0.0,86.0,1,168.0,1,275.0,1,val
2026-09-03 00:00:00+07:00,SKU-001,0.0,88.0,1,169.0,1,275.0,1,val
2026-09-03 01:00:00+07:00,SKU-001,0.0,89.0,1,170.0,1,276.0,1,val
2026-09-03 02:00:00+07:00,SKU-001,0.0,90.0,1,170.0,1,276.0,1,val
2026-09-03 03:00:00+07:00,SKU-001,0.0,91.0,1,171.0,1,276.0,1,val
2026-09-03 04:00:00+07:00,SKU-001,0.0,91.0,1,171.0,1,277.0,1,val
2026-09-03 05:00:00+07:00,SKU-001,0.0,91.0,1,172.0,1,278.0,1,val
2026-09-03 06:00:00+07:00,SKU-001,0.0,91.0,1,174.0,1,278.0,1,val
2026-09-03 07:00:00+07:00,SKU-001,0.0,93.0,1,179.0,1,279.0,1,val
2026-09-03 08:00:00+07:00,SKU-001,0.0,96.0,1,183.0,1,289.0,1,val
2026-09-03 09:00:00+07:00,SKU-001,0.0,101.0,1,190.0,1,291.0,1,val
2026-09-03 10:00:00+07:00,SKU-001,0.0,110.0,1,191.0,1,293.0,1,val
2026-09-03 11:00:00+07:00,SKU-001,0.0,112.0,1,191.0,1,298.0,1,val
2026-09-03 12:00:00+07:00,SKU-001,0.0,121.0,1,191.0,1,303.0,1,val
2026-09-03 13:00:00+07:00,SKU-001,0.0,126.0,0,191.0,1,305.0,1,val
2026-09-03 14:00:00+07:00,SKU-001,3.0,125.0,0,201.0,1,318.0,1,val
2026-09-03 15:00:00+07:00,SKU-001,5.0,128.0,0,205.0,1,315.0,1,val
2026-09-03 16:00:00+07:00,SKU-001,15.0,116.0,0,195.0,1,304.0,1,val
2026-09-03 17:00:00+07:00,SKU-001,9.0,109.0,0,191.0,1,304.0,1,val
2026-09-03 18:00:00+07:00,SKU-001,5.0,109.0,0,192.0,1,309.0,1,val
2026-09-03 19:00:00+07:00,SKU-001,14.0,105.0,0,189.0,1,303.0,1,val
2026-09-03 20:00:00+07:00,SKU-001,18.0,91.0,0,183.0,1,301.0,1,val
2026-09-03 21:00:00+07:00,SKU-001,12.0,85.0,0,181.0,1,295.0,1,val
2026-09-03 22:00:00+07:00,SKU-001,4.0,81.0,0,184.0,1,298.0,1,val
2026-09-03 23:00:00+07:00,SKU-001,1.0,82.0,0,189.0,1,297.0,1,val
2026-09-04 00:00:00+07:00,SKU-001,2.0,81.0,0,187.0,1,296.0,1,val
2026-09-04 01:00:00+07:00,SKU-001,1.0,81.0,0,187.0,1,296.0,1,val
2026-09-04 02:00:00+07:00,SKU-001,1.0,80.0,0,186.0,1,297.0,1,test
2026-09-04 03:00:00+07:00,SKU-001,1.0,80.0,0,185.0,1,297.0,1,test
2026-09-04 04:00:00+07:00,SKU-001,0.0,80.0,0,186.0,1,299.0,1,test
2026-09-04 05:00:00+07:00,SKU-001,0.0,81.0,0,187.0,1,300.0,1,test
2026-09-04 06:00:00+07:00,SKU-001,0.0,83.0,0,187.0,1,303.0,1,test
2026-09-04 07:00:00+07:00,SKU-001,2.0,86.0,0,186.0,1,304.0,1,test
2026-09-04 08:00:00+07:00,SKU-001,3.0,87.0,0,193.0,1,307.0,1,test
2026-09-04 09:00:00+07:00,SKU-001,5.0,89.0,0,190.0,1,306.0,1,test
2026-09-04 10:00:00+07:00,SKU-001,9.0,81.0,1,183.0,1,303.0,1,test
2026-09-04 11:00:00+07:00,SKU-001,2.0,79.0,1,186.0,1,309.0,1,test
2026-09-04 12:00:00+07:00,SKU-001,9.0,70.0,1,182.0,1,304.0,1,test
2026-09-04 13:00:00+07:00,SKU-001,5.0,65.0,1,179.0,1,304.0,1,test
2026-09-04 14:00:00+07:00,SKU-001,2.0,76.0,1,193.0,1,303.0,1,test
2026-09-04 15:00:00+07:00,SKU-001,8.0,77.0,1,187.0,1,298.0,1,test
2026-09-04 16:00:00+07:00,SKU-001,3.0,79.0,1,188.0,1,303.0,1,test
2026-09-04 17:00:00+07:00,SKU-001,2.0,82.0,1,195.0,1,307.0,1,test
2026-09-04 18:00:00+07:00,SKU-001,5.0,83.0,1,200.0,1,309.0,1,test
2026-09-04 19:00:00+07:00,SKU-001,10.0,84.0,1,198.0,1,303.0,1,test
2026-09-04 20:00:00+07:00,SKU-001,4.0,92.0,1,210.0,1,305.0,1,test
2026-09-04 21:00:00+07:00,SKU-001,6.0,96.0,1,210.0,1,306.0,1,test
2026-09-04 22:00:00+07:00,SKU-001,0.0,103.0,1,217.0,1,308.0,1,test
2026-09-04 23:00:00+07:00,SKU-001,2.0,107.0,1,215.0,1,307.0,1,test
2026-09-05 00:00:00+07:00,SKU-001,1.0,106.0,1,215.0,1,309.0,1,test
2026-09-05 01:00:00+07:00,SKU-001,1.0,106.0,1,215.0,1,310.0,1,test
2026-09-05 02:00:00+07:00,SKU-001,0.0,106.0,1,217.0,1,310.0,1,test
2026-09-05 03:00:00+07:00,SKU-001,1.0,105.0,1,217.0,1,311.0,1,test
2026-09-05 04:00:00+07:00,SKU-001,0.0,106.0,1,219.0,1,311.0,1,test
2026-09-05 05:00:00+07:00,SKU-001,1.0,106.0,1,219.0,1,310.0,1,test
2026-09-05 06:00:00+07:00,SKU-001,2.0,104.0,1,220.0,1,308.0,1,test
2026-09-05 07:00:00+07:00,SKU-001,5.0,100.0,1,218.0,1,304.0,1,test
2026-09-05 08:00:00+07:00,SKU-001,4.0,106.0,1,220.0,1,307.0,1,test
2026-09-05 09:00:00+07:00,SKU-001,7.0,101.0,1,217.0,1,306.0,1,test
2026-09-05 10:00:00+07:00,SKU-001,1.0,102.0,1,222.0,1,311.0,1,test
2026-09-05 11:00:00+07:00,SKU-001,0.0,107.0,1,230.0,1,323.0,1,test
2026-09-05 12:00:00+07:00,SKU-001,0.0,112.0,1,234.0,1,336.0,1,test
2026-09-05 13:00:00+07:00,SKU-001,0.0,114.0,0,239.0,1,337.0,1,test
2026-09-05 14:00:00+07:00,SKU-001,13.0,117.0,0,227.0,1,325.0,1,test
2026-09-05 15:00:00+07:00,SKU-001,9.0,110.0,0,221.0,1,316.0,1,test
2026-09-05 16:00:00+07:00,SKU-001,5.0,109.0,0,224.0,1,314.0,1,test
2026-09-05 17:00:00+07:00,SKU-001,5.0,113.0,0,225.0,1,314.0,1,test
2026-09-05 18:00:00+07:00,SKU-001,6.0,117.0,0,226.0,1,313.0,1,test
2026-09-05 19:00:00+07:00,SKU-001,11.0,114.0,0,219.0,1,306.0,1,test
2026-09-05 20:00:00+07:00,SKU-001,12.0,118.0,0,213.0,1,301.0,1,test
2026-09-05 21:00:00+07:00,SKU-001,10.0,114.0,0,210.0,1,294.0,1,test
2026-09-05 22:00:00+07:00,SKU-001,7.0,114.0,0,205.0,1,292.0,1,test
2026-09-05 23:00:00+07:00,SKU-001,6.0,108.0,0,200.0,1,287.0,1,test
2026-09-06 00:00:00+07:00,SKU-001,0.0,109.0,0,203.0,1,289.0,1,test
2026-09-06 01:00:00+07:00,SKU-001,1.0,109.0,0,204.0,1,288.0,1,test
2026-09-06 02:00:00+07:00,SKU-001,0.0,111.0,0,204.0,1,288.0,1,test
2026-09-06 03:00:00+07:00,SKU-001,0.0,112.0,0,206.0,1,288.0,1,test
2026-09-06 04:00:00+07:00,SKU-001,1.0,113.0,0,205.0,1,287.0,1,test
2026-09-06 05:00:00+07:00,SKU-001,1.0,113.0,0,204.0,1,286.0,1,test
2026-09-06 06:00:00+07:00,SKU-001,0.0,116.0,0,204.0,1,289.0,1,test
2026-09-06 07:00:00+07:00,SKU-001,1.0,118.0,0,204.0,1,289.0,1,test
2026-09-06 08:00:00+07:00,SKU-001,10.0,114.0,0,201.0,1,283.0,1,test
2026-09-06 09:00:00+07:00,SKU-001,2.0,116.0,0,205.0,1,284.0,1,test
2026-09-06 10:00:00+07:00,SKU-001,2.0,120.0,0,209.0,1,290.0,1,test
2026-09-06 11:00:00+07:00,SKU-001,5.0,123.0,0,216.0,1,287.0,1,test
2026-09-06 12:00:00+07:00,SKU-001,5.0,122.0,0,224.0,1,284.0,1,test
2026-09-06 13:00:00+07:00,SKU-001,2.0,125.0,1,223.0,1,287.0,1,test
2026-09-06 14:00:00+07:00,SKU-001,16.0,110.0,1,208.0,1,272.0,1,test
2026-09-06 15:00:00+07:00,SKU-001,2.0,111.0,1,206.0,1,272.0,1,test
2026-09-06 16:00:00+07:00,SKU-001,4.0,115.0,1,205.0,1,272.0,1,test
2026-09-06 17:00:00+07:00,SKU-001,9.0,112.0,1,201.0,1,271.0,1,test
2026-09-06 18:00:00+07:00,SKU-001,10.0,109.0,1,196.0,1,263.0,1,test
2026-09-06 19:00:00+07:00,SKU-001,8.0,105.0,1,192.0,1,261.0,1,test
2026-09-06 20:00:00+07:00,SKU-001,16.0,95.0,1,183.0,1,247.0,1,test
2026-09-06 21:00:00+07:00,SKU-001,6.0,96.0,1,180.0,1,246.0,1,test
2026-09-06 22:00:00+07:00,SKU-001,7.0,91.0,1,178.0,1,242.0,1,test
2026-09-06 23:00:00+07:00,SKU-001,0.0,92.0,1,179.0,1,244.0,1,test
2026-09-07 00:00:00+07:00,SKU-001,1.0,94.0,1,180.0,1,243.0,1,test
2026-09-07 01:00:00+07:00,SKU-001,1.0,95.0,1,179.0,1,242.0,1,test
2026-09-07 02:00:00+07:00,SKU-001,2.0,93.0,1,177.0,1,240.0,1,test
2026-09-07 03:00:00+07:00,SKU-001,1.0,94.0,1,176.0,1,239.0,1,test
2026-09-07 04:00:00+07:00,SKU-001,2.0,92.0,1,174.0,1,237.0,1,test
2026-09-07 05:00:00+07:00,SKU-001,1.0,91.0,1,173.0,1,236.0,1,test
2026-09-07 06:00:00+07:00,SKU-001,3.0,88.0,1,173.0,1,237.0,1,test
2026-09-07 07:00:00+07:00,SKU-001,3.0,86.0,1,171.0,1,236.0,1,test
2026-09-07 08:00:00+07:00,SKU-001,6.0,87.0,1,169.0,1,230.0,1,test
2026-09-07 09:00:00+07:00,SKU-001,4.0,89.0,1,168.0,1,231.0,1,test
2026-09-07 10:00:00+07:00,SKU-001,6.0,89.0,1,170.0,1,226.0,1,test
2026-09-07 11:00:00+07:00,SKU-001,8.0,93.0,1,164.0,1,222.0,1,test
2026-09-07 12:00:00+07:00,SKU-001,4.0,102.0,1,162.0,1,223.0,1,test
2026-09-07 13:00:00+07:00,SKU-001,5.0,98.0,0,162.0,0,222.0,0,test
2026-09-07 14:00:00+07:00,SKU-001,1.0,98.0,0,162.0,0,225.0,0,test
2026-09-07 15:00:00+07:00,SKU-001,3.0,95.0,0,161.0,0,225.0,0,test
2026-09-07 16:00:00+07:00,SKU-001,8.0,90.0,0,157.0,0,222.0,0,test
2026-09-07 17:00:00+07:00,SKU-001,6.0,89.0,0,159.0,0,225.0,0,test
2026-09-07 18:00:00+07:00,SKU-001,7.0,87.0,0,154.0,0,223.0,0,test
2026-09-07 19:00:00+07:00,SKU-001,4.0,87.0,0,156.0,0,229.0,0,test
2026-09-07 20:00:00+07:00,SKU-001,6.0,88.0,0,152.0,0,226.0,0,test
2026-09-07 21:00:00+07:00,SKU-001,7.0,84.0,0,150.0,0,222.0,0,test
2026-09-07 22:00:00+07:00,SKU-001,2.0,87.0,0,151.0,0,230.0,0,test
2026-09-07 23:00:00+07:00,SKU-001,1.0,87.0,0,152.0,0,233.0,0,test
2026-09-08 00:00:00+07:00,SKU-001,3.0,86.0,0,149.0,0,233.0,0,test
2026-09-08 01:00:00+07:00,SKU-001,2.0,84.0,0,147.0,0,232.0,0,test
2026-09-08 02:00:00+07:00,SKU-001,0.0,84.0,0,147.0,0,237.0,0,test
2026-09-08 03:00:00+07:00,SKU-001,2.0,82.0,0,145.0,0,237.0,0,test
2026-09-08 04:00:00+07:00,SKU-001,0.0,82.0,0,145.0,0,237.0,0,test
2026-09-08 05:00:00+07:00,SKU-001,0.0,82.0,0,145.0,0,243.0,0,test
2026-09-08 06:00:00+07:00,SKU-001,0.0,85.0,0,149.0,0,251.0,0,test
2026-09-08 07:00:00+07:00,SKU-001,1.0,85.0,0,150.0,0,261.0,0,test
2026-09-08 08:00:00+07:00,SKU-001,7.0,82.0,0,143.0,0,267.0,0,test
2026-09-08 09:00:00+07:00,SKU-001,6.0,79.0,0,142.0,0,296.0,0,test
2026-09-08 10:00:00+07:00,SKU-001,6.0,81.0,0,137.0,0,310.0,0,test
2026-09-08 11:00:00+07:00,SKU-001,12.0,71.0,0,129.0,0,336.0,0,test
2026-09-08 12:00:00+07:00,SKU-001,13.0,60.0,0,121.0,0,342.0,0,test
2026-09-08 13:00:00+07:00,SKU-001,1.0,64.0,0,124.0,0,362.0,0,test
2026-09-08 14:00:00+07:00,SKU-001,1.0,64.0,0,127.0,0,381.0,0,test
2026-09-08 15:00:00+07:00,SKU-001,0.0,66.0,0,130.0,0,406.0,0,test
2026-09-08 16:00:00+07:00,SKU-001,3.0,67.0,0,132.0,0,429.0,0,test
2026-09-08 17:00:00+07:00,SKU-001,5.0,70.0,0,136.0,0,450.0,0,test
2026-09-08 18:00:00+07:00,SKU-001,5.0,67.0,0,136.0,0,470.0,0,test
2026-09-08 19:00:00+07:00,SKU-001,4.0,69.0,0,142.0,0,532.0,0,test
2026-09-08 20:00:00+07:00,SKU-001,7.0,64.0,0,138.0,0,562.0,0,test
2026-09-08 21:00:00+07:00,SKU-001,3.0,66.0,0,138.0,0,587.0,0,test
2026-09-08 22:00:00+07:00,SKU-001,5.0,64.0,0,143.0,0,594.0,0,test
2026-09-08 23:00:00+07:00,SKU-001,1.0,65.0,0,146.0,0,611.0,0,test
2026-09-09 00:00:00+07:00,SKU-001,2.0,63.0,0,147.0,0,617.0,0,test
2026-09-09 01:00:00+07:00,SKU-001,0.0,63.0,0,148.0,0,621.0,0,test
2026-09-09 02:00:00+07:00,SKU-001,0.0,63.0,0,153.0,0,622.0,0,test
2026-09-09 03:00:00+07:00,SKU-001,0.0,63.0,0,155.0,0,624.0,0,test
2026-09-09 04:00:00+07:00,SKU-001,0.0,63.0,0,155.0,0,628.0,0,test
2026-09-09 05:00:00+07:00,SKU-001,0.0,63.0,0,161.0,0,631.0,0,test
2026-09-09 06:00:00+07:00,SKU-001,3.0,64.0,0,166.0,0,631.0,0,test
2026-09-09 07:00:00+07:00,SKU-001,1.0,65.0,0,176.0,0,646.0,0,test
2026-09-09 08:00:00+07:00,SKU-001,4.0,61.0,0,185.0,0,652.0,0,test
2026-09-09 09:00:00+07:00,SKU-001,3.0,63.0,0,217.0,0,662.0,0,test
2026-09-09 10:00:00+07:00,SKU-001,8.0,56.0,0,229.0,0,674.0,0,test
2026-09-09 11:00:00+07:00,SKU-001,2.0,58.0,0,265.0,0,681.0,1,test
2026-09-09 12:00:00+07:00,SKU-001,2.0,61.0,0,282.0,0,679.0,1,test
2026-09-09 13:00:00+07:00,SKU-001,5.0,60.0,0,298.0,0,674.0,1,test
2026-09-09 14:00:00+07:00,SKU-001,1.0,63.0,0,317.0,0,673.0,1,test
2026-09-09 15:00:00+07:00,SKU-001,2.0,64.0,0,340.0,0,671.0,1,test
2026-09-09 16:00:00+07:00,SKU-001,4.0,65.0,0,362.0,0,667.0,1,test
2026-09-09 17:00:00+07:00,SKU-001,8.0,66.0,0,380.0,0,659.0,1,test
2026-09-09 18:00:00+07:00,SKU-001,2.0,69.0,0,403.0,0,657.0,1,test
2026-09-09 19:00:00+07:00,SKU-001,6.0,73.0,0,463.0,0,651.0,1,test
2026-09-09 20:00:00+07:00,SKU-001,2.0,74.0,0,498.0,0,649.0,1,test
2026-09-09 21:00:00+07:00,SKU-001,5.0,72.0,0,521.0,0,644.0,1,test
2026-09-09 22:00:00+07:00,SKU-001,3.0,79.0,0,530.0,0,641.0,1,test
2026-09-09 23:00:00+07:00,SKU-001,2.0,81.0,0,546.0,0,639.0,1,test
2026-09-10 00:00:00+07:00,SKU-001,0.0,84.0,0,554.0,0,639.0,1,test
2026-09-10 01:00:00+07:00,SKU-001,0.0,85.0,0,558.0,0,639.0,1,test
2026-09-10 02:00:00+07:00,SKU-001,0.0,90.0,0,559.0,0,639.0,1,test
2026-09-10 03:00:00+07:00,SKU-001,0.0,92.0,0,561.0,0,639.0,1,test
2026-09-10 04:00:00+07:00,SKU-001,0.0,92.0,0,565.0,0,639.0,1,test
2026-09-10 05:00:00+07:00,SKU-001,0.0,98.0,0,568.0,0,639.0,1,test
2026-09-10 06:00:00+07:00,SKU-001,4.0,102.0,0,567.0,0,635.0,1,test
2026-09-10 07:00:00+07:00,SKU-001,2.0,111.0,0,581.0,0,633.0,1,test
2026-09-10 08:00:00+07:00,SKU-001,0.0,124.0,0,591.0,0,633.0,1,test
2026-09-10 09:00:00+07:00,SKU-001,5.0,154.0,0,599.0,0,628.0,1,test
2026-09-10 10:00:00+07:00,SKU-001,1.0,173.0,0,618.0,0,627.0,1,test
2026-09-10 11:00:00+07:00,SKU-001,4.0,207.0,0,623.0,1,623.0,1,test
2026-09-10 12:00:00+07:00,SKU-001,5.0,221.0,0,618.0,1,618.0,1,test
2026-09-10 13:00:00+07:00,SKU-001,4.0,238.0,0,614.0,1,614.0,1,test
2026-09-10 14:00:00+07:00,SKU-001,4.0,254.0,0,610.0,1,610.0,1,test
2026-09-10 15:00:00+07:00,SKU-001,3.0,276.0,0,607.0,1,607.0,1,test
2026-09-10 16:00:00+07:00,SKU-001,5.0,297.0,0,602.0,1,602.0,1,test
2026-09-10 17:00:00+07:00,SKU-001,9.0,314.0,0,593.0,1,593.0,1,test
2026-09-10 18:00:00+07:00,SKU-001,5.0,334.0,0,588.0,1,588.0,1,test
2026-09-10 19:00:00+07:00,SKU-001,10.0,390.0,0,578.0,1,578.0,1,test
2026-09-10 20:00:00+07:00,SKU-001,3.0,424.0,0,575.0,1,575.0,1,test
2026-09-10 21:00:00+07:00,SKU-001,3.0,449.0,0,572.0,1,572.0,1,test
2026-09-10 22:00:00+07:00,SKU-001,10.0,451.0,0,562.0,1,572.0,1,test
2026-09-10 23:00:00+07:00,SKU-001,4.0,465.0,0,558.0,1,577.0,1,test
2026-09-11 00:00:00+07:00,SKU-001,3.0,470.0,0,555.0,1,577.0,1,test
